neighbourhood_group,latitude,longitude,room_type,minimum_nights,calculated_host_listings_count,availability_365
2.0,40.72168,-73.98876,0.0,2.0,1.0,0.0
1.0,40.66926,-73.97862,1.0,1.0,1.0,89.0
2.0,40.72569,-74.00331,1.0,1.0,1.0,354.0
0.0,40.87225,-73.88748,1.0,7.0,1.0,0.0
2.0,40.76249,-73.99103,1.0,1.0,1.0,0.0
1.0,40.68539,-73.94903,1.0,4.0,1.0,0.0
1.0,40.67228,-73.89194,0.0,2.0,1.0,324.0
1.0,40.66061,-73.94712,1.0,2.0,6.0,364.0
3.0,40.70775,-73.89472,1.0,30.0,23.0,201.0
1.0,40.68583,-73.95677,1.0,3.0,1.0,0.0
2.0,40.73139,-73.98791,0.0,3.0,1.0,88.0
2.0,40.81443,-73.95688,1.0,6.0,1.0,13.0
1.0,40.71906,-73.95798,0.0,3.0,1.0,0.0
3.0,40.77462,-73.91021,1.0,2.0,1.0,0.0
1.0,40.68084,-73.97429,1.0,2.0,3.0,257.0
1.0,40.64127,-73.89119,0.0,2.0,1.0,167.0
1.0,40.6294,-74.02258,0.0,3.0,1.0,8.0
2.0,40.76526,-73.99096,0.0,1.0,1.0,0.0
2.0,40.80111,-73.95221,0.0,2.0,1.0,92.0
1.0,40.67759,-73.91856,0.0,3.0,1.0,22.0
1.0,40.62846,-73.93355,1.0,2.0,1.0,0.0
2.0,40.75897,-73.9617,0.0,30.0,87.0,188.0
2.0,40.80208,-73.94415,0.0,17.0,1.0,46.0
2.0,40.72172,-73.99689,1.0,5.0,1.0,188.0
1.0,40.6626,-73.87731,1.0,1.0,2.0,54.0
1.0,40.67534,-73.94958,1.0,14.0,1.0,0.0
2.0,40.79453,-73.94543,1.0,1.0,4.0,34.0
1.0,40.69292,-73.9094,0.0,4.0,1.0,126.0
2.0,40.76991,-73.95145,1.0,1.0,2.0,361.0
2.0,40.77261,-73.94995,0.0,30.0,10.0,180.0
0.0,40.83248,-73.83203,1.0,4.0,3.0,135.0
2.0,40.72093,-73.98596,1.0,3.0,1.0,188.0
1.0,40.73407,-73.95314,0.0,14.0,1.0,0.0
1.0,40.7001,-73.99183,0.0,5.0,1.0,12.0
2.0,40.7179,-73.98477,0.0,2.0,1.0,0.0
1.0,40.66379,-73.95239,0.0,2.0,1.0,8.0
1.0,40.68732,-73.99096,0.0,30.0,1.0,105.0
2.0,40.82952,-73.94764,0.0,2.0,1.0,45.0
1.0,40.68671,-73.98952,0.0,5.0,1.0,24.0
1.0,40.66294,-73.99349,0.0,2.0,2.0,171.0
2.0,40.74281,-73.99969,0.0,4.0,1.0,8.0
1.0,40.70536,-73.94229,0.0,2.0,1.0,0.0
1.0,40.66526,-73.98449,1.0,2.0,1.0,0.0
1.0,40.68364,-73.95821,0.0,3.0,1.0,0.0
2.0,40.8217,-73.93751,1.0,2.0,1.0,218.0
1.0,40.6883,-73.95644,0.0,3.0,1.0,173.0
3.0,40.75168,-73.88315,1.0,2.0,2.0,0.0
3.0,40.76101,-73.91573,1.0,3.0,1.0,89.0
3.0,40.77228,-73.91345,0.0,3.0,1.0,0.0
2.0,40.8002,-73.96727,1.0,1.0,6.0,345.0
1.0,40.69677,-73.97112,0.0,4.0,1.0,15.0
2.0,40.78629,-73.98062,0.0,7.0,1.0,0.0
1.0,40.67485,-73.9632,0.0,7.0,1.0,24.0
1.0,40.67955,-73.98435,1.0,1.0,8.0,365.0
2.0,40.76235,-73.98872,0.0,1.0,1.0,116.0
1.0,40.67264,-73.98136,1.0,3.0,1.0,303.0
1.0,40.61813,-73.94253,1.0,2.0,1.0,365.0
1.0,40.71353,-73.96442,0.0,5.0,1.0,349.0
2.0,40.7843,-73.95745,0.0,5.0,2.0,345.0
2.0,40.78696,-73.97293,2.0,3.0,1.0,0.0
1.0,40.68347,-73.93322,1.0,3.0,1.0,0.0
1.0,40.68502,-73.87547,1.0,2.0,3.0,0.0
1.0,40.59211,-73.94127,1.0,1.0,1.0,82.0
1.0,40.71261,-73.94154,0.0,2.0,1.0,0.0
2.0,40.74615,-73.98872,0.0,3.0,1.0,84.0
1.0,40.71012,-73.9595,0.0,5.0,1.0,35.0
1.0,40.69706,-73.97498,1.0,30.0,25.0,189.0
1.0,40.71096,-73.95685,0.0,6.0,1.0,0.0
0.0,40.84391,-73.83171,0.0,2.0,1.0,360.0
2.0,40.80135,-73.96193,2.0,1.0,1.0,39.0
1.0,40.71782,-73.96318,0.0,1.0,4.0,179.0
1.0,40.6948,-73.94161,1.0,1.0,1.0,0.0
2.0,40.7358,-73.99074,0.0,7.0,1.0,29.0
1.0,40.71975,-73.94613,0.0,2.0,1.0,26.0
1.0,40.6763,-73.96528,0.0,14.0,1.0,22.0
2.0,40.77807,-73.95003,0.0,1.0,1.0,71.0
2.0,40.72692,-73.98781,1.0,3.0,1.0,76.0
3.0,40.7211,-73.85968,1.0,1.0,1.0,97.0
1.0,40.69504,-73.9264,1.0,2.0,1.0,9.0
2.0,40.78042,-73.95128,0.0,14.0,1.0,0.0
2.0,40.80766,-73.94342,0.0,6.0,2.0,72.0
1.0,40.72569,-73.95515,1.0,2.0,1.0,0.0
2.0,40.74182,-73.99904,1.0,1.0,1.0,19.0
2.0,40.86025,-73.92647,1.0,10.0,1.0,145.0
2.0,40.72902,-73.98814,0.0,6.0,1.0,0.0
3.0,40.71316,-73.81953,0.0,5.0,1.0,54.0
1.0,40.68541,-73.95224,1.0,1.0,1.0,350.0
2.0,40.71441,-73.98655,1.0,4.0,1.0,0.0
3.0,40.65443,-73.84605,0.0,30.0,1.0,362.0
1.0,40.66303,-73.92526,1.0,2.0,3.0,326.0
2.0,40.82452,-73.94512,1.0,14.0,2.0,310.0
1.0,40.67917,-73.92565,1.0,2.0,1.0,0.0
2.0,40.78891,-73.94399,0.0,3.0,1.0,11.0
2.0,40.71608,-73.99233,1.0,4.0,1.0,0.0
2.0,40.74546,-73.99099,0.0,3.0,3.0,140.0
1.0,40.71581,-73.95423,0.0,2.0,1.0,200.0
3.0,40.69454,-73.85041,1.0,5.0,6.0,212.0
2.0,40.77243,-73.95744,1.0,2.0,1.0,0.0
1.0,40.66433,-73.93438,1.0,13.0,4.0,354.0
1.0,40.68707,-73.93247,1.0,2.0,7.0,71.0
3.0,40.74356,-73.91685,0.0,30.0,2.0,357.0
1.0,40.67797,-73.96783,1.0,2.0,1.0,0.0
1.0,40.70115,-73.91106,1.0,30.0,9.0,29.0
1.0,40.64837,-73.9618,0.0,4.0,1.0,0.0
1.0,40.67179,-73.97248,0.0,2.0,1.0,31.0
3.0,40.76079,-73.93215,1.0,1.0,1.0,0.0
4.0,40.63291,-74.11749,1.0,2.0,3.0,306.0
2.0,40.79126,-73.96738,1.0,1.0,1.0,0.0
3.0,40.69945,-73.90651,0.0,4.0,1.0,271.0
2.0,40.77265,-73.9574,0.0,30.0,29.0,329.0
2.0,40.77669,-73.97696,0.0,31.0,1.0,41.0
2.0,40.80595,-73.95812,0.0,4.0,1.0,0.0
2.0,40.78592,-73.94837,1.0,4.0,1.0,45.0
2.0,40.70328,-74.01099,0.0,2.0,1.0,295.0
2.0,40.75326,-73.97303,0.0,2.0,13.0,299.0
1.0,40.62139,-74.0319,0.0,1.0,1.0,0.0
3.0,40.6611,-73.7683,1.0,1.0,3.0,26.0
3.0,40.75145,-73.75643,1.0,5.0,5.0,128.0
1.0,40.69028,-73.97484,0.0,3.0,1.0,0.0
2.0,40.77724,-73.95883,0.0,3.0,1.0,0.0
2.0,40.76115,-73.99597,0.0,4.0,1.0,0.0
3.0,40.76014,-73.81146,1.0,2.0,4.0,292.0
1.0,40.57872,-73.95251,0.0,4.0,1.0,157.0
1.0,40.68927,-73.92062,1.0,2.0,1.0,0.0
1.0,40.61693,-73.95354,0.0,1.0,1.0,57.0
2.0,40.8538,-73.93197,2.0,2.0,2.0,0.0
1.0,40.71797,-73.95981,1.0,1.0,1.0,0.0
2.0,40.78093,-73.95499,1.0,5.0,1.0,66.0
1.0,40.6489,-73.96872,0.0,5.0,1.0,189.0
1.0,40.69175,-73.94755,0.0,5.0,1.0,0.0
1.0,40.71994,-73.94085,0.0,2.0,2.0,0.0
2.0,40.72937,-74.00125,0.0,30.0,1.0,338.0
2.0,40.78943,-73.9478,1.0,6.0,1.0,0.0
1.0,40.73168,-73.95829,1.0,2.0,2.0,0.0
3.0,40.74337,-73.90405,1.0,1.0,1.0,0.0
2.0,40.76037,-73.99171,1.0,1.0,12.0,270.0
2.0,40.7385,-73.97945,0.0,2.0,1.0,284.0
2.0,40.72912,-73.98057,1.0,1.0,1.0,0.0
1.0,40.70807,-73.95099,1.0,7.0,1.0,0.0
2.0,40.7598,-73.99681,0.0,2.0,1.0,0.0
1.0,40.64745,-73.96207,0.0,1.0,1.0,1.0
2.0,40.70234,-74.01047,0.0,2.0,1.0,85.0
1.0,40.70922,-73.94722,1.0,2.0,1.0,0.0
3.0,40.75851,-73.8203,0.0,1.0,1.0,55.0
3.0,40.60845,-73.75861,1.0,1.0,1.0,84.0
2.0,40.7277,-73.98362,0.0,1.0,2.0,101.0
2.0,40.7956,-73.97219,1.0,1.0,3.0,112.0
2.0,40.72875,-74.00169,1.0,4.0,2.0,0.0
2.0,40.73334,-74.00098,0.0,4.0,1.0,24.0
3.0,40.73661,-73.92514,1.0,5.0,4.0,266.0
3.0,40.77359,-73.9251,1.0,1.0,1.0,249.0
2.0,40.81374,-73.9439,0.0,4.0,1.0,158.0
1.0,40.69058,-73.91471,1.0,91.0,8.0,218.0
2.0,40.82429,-73.95225,1.0,7.0,1.0,0.0
1.0,40.72198,-73.94911,0.0,30.0,4.0,354.0
2.0,40.73458,-74.00361,0.0,3.0,1.0,318.0
1.0,40.6931,-73.9723,0.0,3.0,1.0,0.0
1.0,40.69886,-73.94617,1.0,1.0,1.0,0.0
2.0,40.74682,-73.97983,0.0,1.0,2.0,364.0
2.0,40.78791,-73.97404,0.0,5.0,1.0,0.0
1.0,40.70081,-73.92494,1.0,3.0,2.0,12.0
1.0,40.66349,-73.94222,0.0,28.0,1.0,219.0
2.0,40.7213,-73.98862,1.0,15.0,3.0,260.0
3.0,40.76425,-73.83061,1.0,1.0,3.0,41.0
2.0,40.80562,-73.95978,1.0,7.0,1.0,0.0
2.0,40.8249,-73.94585,1.0,1.0,1.0,67.0
3.0,40.6626,-73.76349,1.0,1.0,6.0,365.0
1.0,40.67241,-73.95041,1.0,2.0,2.0,66.0
2.0,40.85811,-73.92921,0.0,5.0,1.0,18.0
2.0,40.77705,-73.96038,1.0,1.0,1.0,0.0
1.0,40.65848,-73.952,1.0,2.0,2.0,334.0
1.0,40.69942,-73.91209,1.0,4.0,1.0,0.0
2.0,40.83113,-73.94924,0.0,1.0,1.0,0.0
1.0,40.70572,-73.94501,1.0,2.0,1.0,83.0
1.0,40.70776,-73.95886,0.0,30.0,1.0,186.0
2.0,40.7898,-73.9708,0.0,1.0,1.0,0.0
1.0,40.71557,-73.94004,1.0,1.0,1.0,0.0
2.0,40.73316,-74.00782,0.0,4.0,1.0,61.0
1.0,40.69723,-73.99268,0.0,1.0,1.0,7.0
2.0,40.77306,-73.98637,0.0,30.0,11.0,364.0
3.0,40.66899,-73.76163,1.0,4.0,1.0,69.0
2.0,40.83899,-73.93979,0.0,5.0,1.0,191.0
2.0,40.796,-73.94863,0.0,3.0,1.0,155.0
3.0,40.72415,-73.728,1.0,3.0,1.0,89.0
2.0,40.70599,-74.00515,0.0,7.0,1.0,1.0
2.0,40.76019,-73.99299,1.0,3.0,1.0,0.0
2.0,40.81664,-73.94267,1.0,1.0,2.0,177.0
1.0,40.6785,-73.91803,0.0,3.0,1.0,77.0
2.0,40.85065,-73.93356,0.0,3.0,1.0,0.0
2.0,40.76926,-73.98796,0.0,1.0,1.0,0.0
2.0,40.72982,-73.98532,0.0,2.0,2.0,0.0
2.0,40.76477,-73.97592,0.0,3.0,3.0,358.0
2.0,40.77172,-73.95427,0.0,30.0,3.0,283.0
1.0,40.67652,-73.95713,0.0,5.0,1.0,0.0
2.0,40.82433,-73.95049,1.0,5.0,2.0,0.0
2.0,40.79528,-73.94418,0.0,2.0,1.0,0.0
3.0,40.75221,-73.81533,1.0,1.0,4.0,356.0
1.0,40.67071,-73.95381,1.0,4.0,1.0,6.0
1.0,40.70249,-73.92557,1.0,1.0,2.0,34.0
1.0,40.71315,-73.943,0.0,1.0,1.0,0.0
1.0,40.7282,-73.9506,0.0,2.0,1.0,0.0
3.0,40.76236,-73.86862,0.0,1.0,7.0,0.0
1.0,40.70416,-73.98539,1.0,2.0,1.0,62.0
1.0,40.71162,-73.95631,1.0,3.0,2.0,289.0
3.0,40.68639,-73.86088,1.0,5.0,2.0,17.0
3.0,40.77556,-73.90866,1.0,3.0,1.0,43.0
1.0,40.72575,-73.95231,0.0,30.0,1.0,363.0
2.0,40.79368,-73.97324,0.0,1.0,1.0,0.0
1.0,40.69493,-73.94483,0.0,3.0,3.0,6.0
2.0,40.72738,-73.98076,0.0,3.0,1.0,0.0
2.0,40.73577,-73.98057,0.0,5.0,1.0,0.0
2.0,40.74602,-73.98486,0.0,3.0,1.0,86.0
1.0,40.69915,-73.94709,1.0,2.0,6.0,150.0
1.0,40.70055,-73.92193,1.0,1.0,1.0,0.0
1.0,40.69319,-73.90547,1.0,30.0,3.0,142.0
2.0,40.75524,-73.99362,0.0,1.0,1.0,1.0
1.0,40.73067,-73.955,0.0,7.0,1.0,365.0
2.0,40.80931,-73.93982,1.0,4.0,4.0,0.0
2.0,40.79052,-73.94364,1.0,1.0,3.0,313.0
2.0,40.84347,-73.93978,1.0,7.0,1.0,87.0
0.0,40.89215,-73.83351,0.0,3.0,1.0,148.0
2.0,40.76981,-73.95812,0.0,2.0,1.0,172.0
2.0,40.84245,-73.93918,0.0,30.0,34.0,312.0
1.0,40.70884,-73.95742,1.0,1.0,1.0,0.0
1.0,40.69768,-73.93511,1.0,2.0,1.0,0.0
1.0,40.67871,-73.92678,0.0,30.0,2.0,105.0
2.0,40.74877,-73.977,0.0,30.0,50.0,364.0
3.0,40.74406,-73.94504,0.0,4.0,1.0,0.0
2.0,40.79335,-73.94583,0.0,1.0,1.0,0.0
1.0,40.69456,-73.91965,1.0,30.0,2.0,9.0
1.0,40.70706,-73.94428,0.0,5.0,2.0,278.0
2.0,40.75246,-73.97356,0.0,2.0,13.0,246.0
1.0,40.66411,-73.98267,1.0,7.0,1.0,173.0
1.0,40.73749,-73.95292,1.0,3.0,28.0,79.0
1.0,40.67806,-73.94459,0.0,1.0,1.0,0.0
1.0,40.70898,-73.93286,1.0,25.0,1.0,0.0
2.0,40.7493,-73.98132,0.0,30.0,14.0,210.0
2.0,40.70664,-74.01258,1.0,30.0,1.0,66.0
1.0,40.65909,-73.94423,1.0,2.0,3.0,60.0
3.0,40.7582,-73.92811,0.0,3.0,2.0,291.0
3.0,40.7568,-73.88894,0.0,2.0,2.0,331.0
1.0,40.71191,-73.95598,1.0,7.0,1.0,324.0
3.0,40.76962,-73.93146,1.0,1.0,1.0,17.0
2.0,40.82663,-73.94108,0.0,3.0,2.0,180.0
2.0,40.78283,-73.98396,0.0,3.0,1.0,0.0
2.0,40.73111,-73.98675,0.0,4.0,1.0,0.0
2.0,40.77344,-73.95035,0.0,1.0,1.0,149.0
2.0,40.80626,-73.94009,0.0,3.0,2.0,177.0
2.0,40.82794,-73.94194,0.0,1.0,1.0,0.0
1.0,40.70466,-73.92553,1.0,30.0,3.0,4.0
2.0,40.84857,-73.94193,1.0,3.0,1.0,0.0
3.0,40.73668,-73.92427,1.0,30.0,103.0,244.0
3.0,40.66788,-73.82419,1.0,1.0,1.0,281.0
2.0,40.73811,-74.00348,0.0,2.0,1.0,51.0
1.0,40.72408,-73.93952,1.0,25.0,1.0,5.0
1.0,40.69496,-73.9243,0.0,30.0,2.0,365.0
2.0,40.84258,-73.93789,1.0,30.0,2.0,365.0
3.0,40.65111,-73.73441,1.0,3.0,1.0,0.0
1.0,40.70234,-73.91849,1.0,2.0,1.0,225.0
2.0,40.77096,-73.95512,2.0,1.0,3.0,13.0
0.0,40.88296,-73.86264,1.0,1.0,1.0,311.0
1.0,40.68542,-73.95184,0.0,3.0,1.0,327.0
1.0,40.68697,-73.96063,1.0,3.0,2.0,150.0
2.0,40.76942,-73.96705,0.0,30.0,12.0,52.0
2.0,40.801,-73.95833,1.0,1.0,1.0,146.0
2.0,40.71942,-73.98605,0.0,2.0,1.0,0.0
2.0,40.76262,-73.98305,1.0,1.0,7.0,319.0
1.0,40.6733,-73.9647,1.0,1.0,2.0,0.0
1.0,40.63832,-73.96769,1.0,5.0,1.0,33.0
2.0,40.82786,-73.94845,1.0,2.0,2.0,64.0
1.0,40.68374,-73.942,0.0,5.0,5.0,318.0
0.0,40.84857,-73.85976,0.0,1.0,3.0,8.0
1.0,40.71544,-73.96211,1.0,2.0,8.0,100.0
2.0,40.74943,-73.97279,1.0,4.0,1.0,0.0
1.0,40.66514,-73.95688,0.0,3.0,1.0,333.0
1.0,40.60554,-74.01044,1.0,6.0,2.0,32.0
2.0,40.70856,-74.00659,0.0,29.0,96.0,332.0
1.0,40.71122,-73.93946,0.0,3.0,1.0,0.0
3.0,40.746,-73.87506,1.0,14.0,1.0,0.0
3.0,40.70914,-73.90737,0.0,4.0,1.0,0.0
1.0,40.71417,-73.93767,1.0,2.0,1.0,23.0
2.0,40.75533,-73.99781,0.0,1.0,1.0,190.0
1.0,40.71702,-73.95356,1.0,3.0,1.0,0.0
1.0,40.69916,-73.91572,1.0,1.0,4.0,55.0
1.0,40.69674,-73.92972,2.0,1.0,7.0,82.0
2.0,40.85747,-73.93439,0.0,30.0,1.0,8.0
2.0,40.75525,-73.99597,0.0,3.0,1.0,108.0
3.0,40.70631,-73.89698,0.0,3.0,1.0,145.0
2.0,40.72249,-73.98145,0.0,2.0,1.0,0.0
1.0,40.66783,-73.92192,1.0,2.0,3.0,362.0
2.0,40.75556,-73.96817,0.0,1.0,1.0,0.0
1.0,40.71832,-73.96354,0.0,5.0,1.0,38.0
1.0,40.67208,-73.94071,1.0,1.0,1.0,0.0
2.0,40.71456,-73.98717,0.0,1.0,1.0,365.0
1.0,40.7042,-73.9259,0.0,4.0,1.0,0.0
1.0,40.71997,-73.95945,1.0,1.0,3.0,0.0
2.0,40.81037,-73.95833,1.0,5.0,1.0,0.0
1.0,40.73119,-73.95578,1.0,3.0,1.0,325.0
1.0,40.68811,-73.91219,1.0,2.0,10.0,322.0
2.0,40.76646,-73.99345,2.0,1.0,1.0,0.0
2.0,40.801,-73.96696,1.0,1.0,4.0,0.0
2.0,40.72556,-73.98504,0.0,1.0,1.0,0.0
2.0,40.7731,-73.95169,0.0,4.0,1.0,82.0
2.0,40.77717,-73.95131,0.0,31.0,33.0,342.0
2.0,40.81103,-73.9398,1.0,30.0,1.0,88.0
0.0,40.81291,-73.90772,1.0,2.0,1.0,213.0
2.0,40.7215,-73.99894,1.0,21.0,1.0,0.0
3.0,40.7446,-73.92342,1.0,1.0,1.0,0.0
2.0,40.76071,-73.96062,0.0,3.0,1.0,0.0
2.0,40.73041,-74.00326,0.0,7.0,1.0,217.0
1.0,40.69159,-73.95765,0.0,5.0,1.0,0.0
2.0,40.73055,-73.99146,0.0,3.0,1.0,0.0
1.0,40.70425,-73.92624,1.0,4.0,1.0,88.0
1.0,40.69911,-73.93713,0.0,5.0,1.0,0.0
1.0,40.68754,-73.91265,1.0,3.0,1.0,189.0
1.0,40.71975,-73.95964,1.0,2.0,1.0,0.0
2.0,40.77183,-73.95534,0.0,6.0,2.0,154.0
2.0,40.79954,-73.96263,0.0,5.0,1.0,29.0
1.0,40.66719,-73.93913,0.0,2.0,1.0,1.0
2.0,40.71958,-73.9905,1.0,1.0,3.0,146.0
1.0,40.70421,-73.91561,0.0,2.0,2.0,263.0
2.0,40.72176,-73.99345,0.0,7.0,1.0,0.0
1.0,40.64063,-73.96348,0.0,4.0,1.0,95.0
1.0,40.68612,-73.95927,0.0,4.0,1.0,136.0
1.0,40.68936,-73.92071,0.0,7.0,1.0,15.0
2.0,40.73041,-73.9896,0.0,4.0,1.0,87.0
1.0,40.68886,-73.97687,0.0,3.0,1.0,0.0
2.0,40.78706,-73.94798,0.0,1.0,1.0,0.0
2.0,40.79707,-73.94739,1.0,2.0,1.0,0.0
2.0,40.76655,-73.9891,0.0,1.0,1.0,50.0
2.0,40.80584,-73.94066,1.0,1.0,2.0,93.0
2.0,40.7523,-73.99024,0.0,5.0,1.0,0.0
1.0,40.68915,-73.92467,1.0,3.0,2.0,217.0
1.0,40.68391,-73.99583,0.0,5.0,2.0,19.0
1.0,40.66527,-73.9886,0.0,14.0,2.0,223.0
1.0,40.71603,-73.94785,0.0,7.0,1.0,132.0
3.0,40.7206,-73.87382,1.0,1.0,3.0,80.0
1.0,40.69449,-73.99727,1.0,2.0,1.0,231.0
1.0,40.69309,-73.94662,1.0,1.0,1.0,0.0
1.0,40.679,-73.97096,0.0,14.0,1.0,0.0
1.0,40.66018,-73.86607,1.0,1.0,1.0,281.0
2.0,40.73307,-73.9835,1.0,2.0,3.0,362.0
1.0,40.6878,-73.98145,0.0,10.0,1.0,64.0
1.0,40.64191,-74.02196,0.0,4.0,2.0,137.0
1.0,40.72922,-73.95134,0.0,3.0,1.0,0.0
3.0,40.70611,-73.91521,1.0,30.0,1.0,36.0
2.0,40.76184,-73.97605,0.0,2.0,11.0,199.0
2.0,40.82782,-73.95155,1.0,1.0,1.0,0.0
2.0,40.73916,-73.99471,0.0,14.0,1.0,16.0
1.0,40.60544,-74.00137,1.0,1.0,2.0,364.0
3.0,40.76892,-73.92919,0.0,1.0,3.0,0.0
2.0,40.8023,-73.96688,1.0,5.0,1.0,0.0
1.0,40.67762,-73.91565,1.0,30.0,5.0,246.0
2.0,40.74005,-74.00525,0.0,2.0,1.0,157.0
1.0,40.6902,-73.91515,1.0,1.0,2.0,9.0
1.0,40.70439,-73.92546,1.0,2.0,2.0,0.0
2.0,40.86261,-73.92295,1.0,3.0,1.0,165.0
2.0,40.73058,-74.0021,0.0,3.0,1.0,0.0
2.0,40.74379,-73.98795,0.0,3.0,1.0,0.0
1.0,40.66483,-73.98892,1.0,2.0,3.0,87.0
1.0,40.69037,-73.92694,1.0,9.0,1.0,83.0
1.0,40.72227,-73.95788,0.0,2.0,1.0,250.0
1.0,40.6898,-73.96731,0.0,4.0,1.0,31.0
1.0,40.68389,-73.96026,1.0,1.0,1.0,179.0
3.0,40.78031,-73.91003,0.0,3.0,1.0,259.0
2.0,40.77561,-73.95213,0.0,4.0,1.0,0.0
2.0,40.74579,-73.9726,0.0,4.0,1.0,140.0
1.0,40.67966,-73.9283,1.0,3.0,2.0,342.0
1.0,40.68336,-73.92144,0.0,2.0,1.0,179.0
1.0,40.69683,-73.92372,1.0,2.0,1.0,0.0
1.0,40.6833,-73.95162,0.0,30.0,1.0,302.0
3.0,40.74725,-73.85486,0.0,3.0,1.0,281.0
1.0,40.66032,-73.91341,1.0,2.0,3.0,0.0
2.0,40.80233,-73.96742,0.0,1.0,4.0,135.0
1.0,40.66238,-73.98457,1.0,1.0,1.0,364.0
2.0,40.76352,-73.96394,0.0,3.0,1.0,260.0
2.0,40.7776,-73.94634,0.0,1.0,1.0,75.0
1.0,40.71499,-73.95561,1.0,3.0,1.0,0.0
1.0,40.6756,-73.95232,1.0,2.0,4.0,334.0
3.0,40.69861,-73.90728,1.0,1.0,1.0,5.0
2.0,40.80154,-73.96106,0.0,3.0,1.0,320.0
1.0,40.70312,-73.91933,1.0,7.0,1.0,0.0
2.0,40.72309,-73.98519,0.0,1.0,1.0,25.0
1.0,40.67139,-73.94,1.0,3.0,1.0,0.0
3.0,40.75485,-73.82138,0.0,3.0,1.0,0.0
3.0,40.74706,-73.91831,1.0,2.0,1.0,306.0
0.0,40.83651,-73.92269,0.0,2.0,1.0,183.0
1.0,40.73659,-73.95354,0.0,5.0,1.0,0.0
1.0,40.68934,-73.99438,1.0,1.0,1.0,0.0
2.0,40.73775,-73.98319,0.0,1.0,1.0,0.0
3.0,40.76362,-73.88163,1.0,1.0,4.0,150.0
2.0,40.74392,-73.98072,2.0,2.0,2.0,353.0
1.0,40.69857,-73.9261,0.0,3.0,1.0,351.0
2.0,40.72144,-73.99435,1.0,1.0,1.0,362.0
1.0,40.69746,-73.92065,1.0,1.0,1.0,13.0
2.0,40.85167,-73.92868,0.0,3.0,1.0,243.0
3.0,40.77056,-73.87191,1.0,1.0,6.0,325.0
0.0,40.85413,-73.83065,0.0,2.0,3.0,301.0
1.0,40.6491,-73.92532,0.0,3.0,1.0,167.0
1.0,40.69292,-73.94657,0.0,3.0,7.0,319.0
1.0,40.68764,-73.96782,0.0,4.0,1.0,323.0
2.0,40.72166,-73.98893,0.0,5.0,1.0,30.0
1.0,40.66847,-73.94981,1.0,5.0,1.0,312.0
1.0,40.70698,-73.94295,1.0,1.0,2.0,173.0
3.0,40.73637,-73.9371,0.0,1.0,1.0,42.0
1.0,40.69744,-73.98445,0.0,5.0,1.0,0.0
3.0,40.6852,-73.7962,0.0,1.0,1.0,359.0
2.0,40.72193,-73.98162,0.0,1.0,1.0,257.0
2.0,40.81138,-73.95442,0.0,3.0,1.0,0.0
2.0,40.79303,-73.93368,0.0,2.0,2.0,0.0
3.0,40.75951,-73.92821,1.0,3.0,1.0,3.0
3.0,40.69612,-73.84699,1.0,1.0,4.0,164.0
2.0,40.74721,-73.97398,1.0,1.0,3.0,58.0
2.0,40.77789,-73.95731,1.0,5.0,4.0,84.0
2.0,40.72761,-74.00902,0.0,7.0,1.0,190.0
1.0,40.72294,-73.94902,1.0,5.0,1.0,310.0
3.0,40.72509,-73.89687,0.0,4.0,2.0,157.0
1.0,40.68914,-73.97853,0.0,3.0,1.0,103.0
2.0,40.7223,-73.9821,0.0,2.0,1.0,16.0
2.0,40.86717,-73.91943,0.0,3.0,1.0,0.0
2.0,40.80015,-73.95483,1.0,1.0,1.0,0.0
2.0,40.75174,-73.97343,0.0,4.0,3.0,4.0
0.0,40.82424,-73.91316,0.0,1.0,1.0,0.0
1.0,40.61224,-73.91854,0.0,3.0,1.0,139.0
1.0,40.68084,-73.92038,0.0,2.0,1.0,81.0
1.0,40.72518,-73.93844,1.0,14.0,1.0,0.0
1.0,40.71543,-73.95421,0.0,2.0,1.0,0.0
2.0,40.81711,-73.93563,1.0,2.0,1.0,0.0
1.0,40.68737,-73.93132,1.0,30.0,27.0,343.0
2.0,40.83096,-73.94633,0.0,3.0,1.0,247.0
3.0,40.75526,-73.86468,1.0,1.0,3.0,328.0
1.0,40.67467,-73.96557,1.0,1.0,1.0,0.0
2.0,40.85557,-73.93641,0.0,7.0,1.0,0.0
1.0,40.6784,-73.8924,1.0,1.0,1.0,365.0
3.0,40.72126,-73.84542,0.0,1.0,1.0,0.0
1.0,40.66146,-73.95081,0.0,1.0,1.0,0.0
2.0,40.84661,-73.93444,1.0,2.0,1.0,216.0
4.0,40.6283,-74.08645,1.0,1.0,1.0,88.0
1.0,40.73399,-73.95542,1.0,2.0,2.0,85.0
2.0,40.75599,-73.96769,0.0,3.0,1.0,239.0
1.0,40.65335,-73.95663,1.0,3.0,2.0,27.0
2.0,40.76212,-73.96358,0.0,30.0,1.0,3.0
1.0,40.58581,-73.9383,0.0,2.0,1.0,0.0
2.0,40.79543,-73.93539,1.0,1.0,1.0,0.0
1.0,40.68489,-73.95203,1.0,6.0,1.0,179.0
1.0,40.69676,-73.93705,1.0,10.0,1.0,0.0
2.0,40.80446,-73.96366,1.0,4.0,1.0,0.0
2.0,40.81371,-73.95242,1.0,2.0,1.0,0.0
1.0,40.68863,-73.8706,1.0,30.0,6.0,193.0
2.0,40.72785,-73.98684,1.0,2.0,2.0,32.0
